No,TestSize,Precision,Recall,Accuracy,F1,Model
43,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
44,0.2,0.9002493765586035,0.6149914821124361,0.7349277528649726,0.7307692307692308,gnb
45,0.2,0.7758830694275274,0.5425894378194208,0.6407573492775287,0.63859649122807,bnb
46,0.2,0.8954937679769894,0.7955706984667802,0.8261086198305929,0.8425800631483986,mnb
47,0.2,0.8590308370044053,0.9965928449744463,0.9023418036870952,0.9227129337539433,lstm
48,0.2,0.5849526656701545,1.0,0.5849526656701545,0.7381326626846904,cnn
49,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
50,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
51,0.3,0.8614130434782609,0.9088302752293578,0.8624584717607974,0.8844866071428571,lsvc
52,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
53,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
54,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
55,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
56,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
57,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
58,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
59,0.3,0.8515625,1.0,0.8990033222591363,0.919831223628692,lstm
60,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
61,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
62,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
63,0.4,0.8362131029517639,1.0,0.8866184899077997,0.9108018035679278,lsvc
64,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
65,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
66,0.4,1.0,1.0,1.0,1.0,rf
67,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
68,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
69,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
70,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
71,0.4,0.8441133720930233,1.0,0.8930974333416397,0.9154679802955665,lstm
72,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
73,0.2,0.9965811965811966,0.9931856899488927,0.9940209267563528,0.9948805460750852,knn
74,0.2,0.6852286049237983,0.995741056218058,0.7299451918285998,0.8118055555555556,lr
75,0.2,0.8965853658536586,0.782793867120954,0.8201295465869457,0.8358344702137336,lsvc
76,0.2,0.8664206642066421,1.0,0.9098156452416543,0.9284302095689996,svc
77,0.2,0.9982788296041308,0.9880749574105622,0.9920279023418037,0.9931506849315068,dt
78,0.2,1.0,1.0,1.0,1.0,rf
79,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
80,0.2,0.9002493765586035,0.6149914821124361,0.7349277528649726,0.7307692307692308,gnb
81,0.2,0.7758830694275274,0.5425894378194208,0.6407573492775287,0.63859649122807,bnb
82,0.2,0.8954937679769894,0.7955706984667802,0.8261086198305929,0.8425800631483986,mnb
83,0.2,0.8646449704142012,0.995741056218058,0.9063278525161933,0.9255740300870943,lstm
84,0.2,0.5849526656701545,1.0,0.5849526656701545,0.7381326626846904,cnn
85,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
86,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
87,0.3,0.9363847944142746,0.6920871559633027,0.7943521594684385,0.795911638641609,lsvc
88,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
89,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
90,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
91,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
92,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
93,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
94,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
95,0.3,0.8482490272373541,1.0,0.8963455149501661,0.9178947368421052,lstm
96,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
97,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
98,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
99,0.4,0.8609539207760711,0.9169177787343952,0.8661848990779966,0.8880550343964978,lsvc
100,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
101,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
102,0.4,1.0,1.0,1.0,1.0,rf
103,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
104,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
105,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
106,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
107,0.4,0.8326164874551971,1.0,0.8836282083229504,0.9086641893213377,lstm
108,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
109,0.2,0.9965811965811966,0.9931856899488927,0.9940209267563528,0.9948805460750852,knn
110,0.2,0.6852286049237983,0.995741056218058,0.7299451918285998,0.8118055555555556,lr
111,0.2,0.8683360258481422,0.9156729131175468,0.8694569008470354,0.8913764510779436,lsvc
112,0.2,0.8664206642066421,1.0,0.9098156452416543,0.9284302095689996,svc
113,0.2,0.9982788296041308,0.9880749574105622,0.9920279023418037,0.9931506849315068,dt
114,0.2,1.0,1.0,1.0,1.0,rf
115,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
