Source IP,Destination IP,Protocol,Switch,P1,P2,P3,P4,P1 Rx Packet,P1 Tx Packet,P1 Rx Bytes,P1 Tx Bytes,P2 Rx Packet,P2 Tx Packet,P2 Rx Bytes,P2 Tx Bytes,P3 Rx Packet,P3 Tx Packet,P3 Rx Bytes,P3 Tx Bytes,P4 Rx Packet,P4 Tx Packet,P4 Rx Bytes,P4 Tx Bytes,Label
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,972779,628589,43292396104,41624266,1562812,2472039,103222046,109750378184,0
2,9,2,2,0,1,2,3,0,0,0,0,2472039,1562812,109750378184,103222046,1913813,1204571,85383537450,79581398,2760292,4381532,182253766,195133592087,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605323,42825058270,40081609,954394,612930,42558190904,40582819,1204571,1913813,79581398,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,972882,628589,43292551840,41624266,1562812,2472142,103222046,109750533920,0
2,9,2,2,0,1,2,3,0,0,0,0,2472142,1562812,109750533920,103222046,1913813,1204571,85383537450,79581398,2760292,4381635,182253766,195133747823,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605323,42825058270,40081609,954394,612930,42558190904,40582819,1204571,1913813,79581398,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,972996,628590,43292722738,41624308,1562813,2472256,103222088,109750704818,0
2,9,2,2,0,1,2,3,0,0,0,0,2472256,1562813,109750704818,103222088,1913813,1204572,85383537450,79581440,2760293,4381749,182253808,195133918721,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605324,42825058270,40081651,954394,612931,42558190904,40582861,1204572,1913813,79581440,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,973098,628590,43292876962,41624308,1562813,2472358,103222088,109750859042,0
2,9,2,2,0,1,2,3,0,0,0,0,2472358,1562813,109750859042,103222088,1913813,1204572,85383537450,79581440,2760293,4381851,182253808,195134072945,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605324,42825058270,40081651,954394,612931,42558190904,40582861,1204572,1913813,79581440,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,973199,628590,43293029674,41624308,1562813,2472459,103222088,109751011754,0
2,9,2,2,0,1,2,3,0,0,0,0,2472459,1562813,109751011754,103222088,1913813,1204572,85383537450,79581440,2760293,4381952,182253808,195134225657,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605324,42825058270,40081651,954394,612931,42558190904,40582861,1204572,1913813,79581440,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,973300,628590,43293182386,41624308,1562813,2472560,103222088,109751164466,0
2,9,2,2,0,1,2,3,0,0,0,0,2472560,1562813,109751164466,103222088,1913813,1204572,85383537450,79581440,2760293,4382053,182253808,195134378369,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605324,42825058270,40081651,954394,612931,42558190904,40582861,1204572,1913813,79581440,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947474,66463310252,62659066,973365,628596,43293279196,41626178,1562817,2472627,103223792,109751261426,0
3,9,2,2,0,1,2,3,0,0,0,0,2472627,1562817,109751261426,103223792,1913816,1204577,85383539112,79583186,2760297,4382121,182255512,195134476841,0
3,9,2,5,0,1,2,3,0,0,0,0,1991321,1239610,88954682778,81900026,2024432,1285299,89921532707,84945061,2518610,4011448,166345222,178875893701,0
3,9,2,4,0,1,2,3,0,0,0,0,955577,605331,42825061294,40083563,954394,612938,42558190904,40584773,1204577,1913817,79583186,85383540624,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328550,21799584098,21844478,1529440,970248,68121660544,64201794,1285299,2024432,84945061,89921532707,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629200,45080723500,41660062,980150,623922,43873671072,41316354,1239610,1991321,81900026,88954682778,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947474,66463310252,62659066,973365,628596,43293279196,41626178,1562817,2472627,103223792,109751261426,0
3,9,2,2,0,1,2,3,0,0,0,0,2472627,1562817,109751261426,103223792,1913919,1204577,85383694848,79583186,2760297,4382224,182255512,195134632577,0
3,9,2,5,0,1,2,3,0,0,0,0,1991321,1239610,88954682778,81900026,2024432,1285299,89921532707,84945061,2518610,4011448,166345222,178875893701,0
3,9,2,4,0,1,2,3,0,0,0,0,955679,605331,42825215518,40083563,954394,612938,42558190904,40584773,1204577,1913919,79583186,85383694848,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328550,21799584098,21844478,1529440,970248,68121660544,64201794,1285299,2024432,84945061,89921532707,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629200,45080723500,41660062,980150,623922,43873671072,41316354,1239610,1991321,81900026,88954682778,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947476,66463310252,62659224,973365,628598,43293279196,41626336,1562818,2472628,103223867,109751261501,0
3,9,2,2,0,1,2,3,0,0,0,0,2472628,1562818,109751261501,103223867,1914023,1204578,85383850659,79583261,2760298,4382328,182255587,195134788388,0
