Source IP,Destination IP,Protocol,Switch,P1,P2,P3,P4,P1 Rx Packet,P1 Tx Packet,P1 Rx Bytes,P1 Tx Bytes,P2 Rx Packet,P2 Tx Packet,P2 Rx Bytes,P2 Tx Bytes,P3 Rx Packet,P3 Tx Packet,P3 Rx Bytes,P3 Tx Bytes,P4 Rx Packet,P4 Tx Packet,P4 Rx Bytes,P4 Tx Bytes,Label
5,9,1,7,0,1,2,3,0,0,0,0,739,9716,55302,739718,753,9743,56506,742020,6418,5193,463004,389720,0
5,9,1,6,0,1,2,3,0,0,0,0,745,9720,55834,739094,748,9731,56100,739752,6393,5195,460837,389921,0
8,9,1,1,0,1,2,3,0,0,0,0,257859,160057,10997190910,10600499,6177,6861,465134,504692,155237,261611,10253298,10997509316,0
8,9,1,3,0,1,2,3,0,0,0,0,417992,162995,11002402612,10842312,731,9766,54854,742786,159899,256906,10583210,10997119078,0
8,9,1,2,0,1,2,3,0,0,0,0,256906,159899,10997119078,10583210,5173,6986,387871,499001,160057,257859,10600499,10997190910,0
8,9,1,5,0,1,2,3,0,0,0,0,5197,6395,390117,461033,5196,6421,390014,463298,6861,6177,504692,465134,0
8,9,1,4,0,1,2,3,0,0,0,0,734,10108,54812,760489,737,10119,55050,761055,6986,5173,499001,387871,0
8,9,1,7,0,1,2,3,0,0,0,0,740,9717,55400,739816,755,9745,56702,742216,6421,5196,463298,390014,0
8,9,1,6,0,1,2,3,0,0,0,0,746,9721,55932,739192,749,9732,56198,739850,6395,5197,461033,390117,0
6,9,1,1,0,1,2,3,0,0,0,0,257864,160062,10997191400,10600989,6182,6866,465624,505182,155247,261621,10254278,10997510296,0
6,9,1,3,0,1,2,3,0,0,0,0,417994,162997,11002402808,10842508,732,9767,54952,742884,159902,256909,10583504,10997119372,0
6,9,1,2,0,1,2,3,0,0,0,0,256909,159902,10997119372,10583504,5175,6988,388067,499197,160062,257864,10600989,10997191400,0
6,9,1,5,0,1,2,3,0,0,0,0,5200,6398,390411,461327,5198,6423,390210,463494,6866,6182,505182,465624,0
6,9,1,4,0,1,2,3,0,0,0,0,735,10109,54910,760587,738,10120,55148,761153,6988,5175,499197,388067,0
6,9,1,7,0,1,2,3,0,0,0,0,741,9718,55498,739914,756,9746,56800,742314,6423,5198,463494,390210,0
6,9,1,6,0,1,2,3,0,0,0,0,747,9722,56030,739290,751,9734,56394,740046,6398,5200,461327,390411,0
4,9,1,1,0,1,2,3,0,0,0,0,257870,160068,10997191988,10601577,6186,6870,466016,505574,155257,261631,10255258,10997511276,0
4,9,1,3,0,1,2,3,0,0,0,0,417995,162998,11002402906,10842606,733,9768,55050,742982,159904,256911,10583700,10997119568,0
4,9,1,2,0,1,2,3,0,0,0,0,256911,159904,10997119568,10583700,5179,6992,388459,499589,160068,257870,10601577,10997191988,0
4,9,1,5,0,1,2,3,0,0,0,0,5202,6400,390607,461523,5200,6425,390406,463690,6870,6186,505574,466016,0
4,9,1,4,0,1,2,3,0,0,0,0,737,10111,55106,760783,740,10122,55344,761349,6992,5179,499589,388459,0
4,9,1,7,0,1,2,3,0,0,0,0,742,9719,55596,740012,757,9747,56898,742412,6425,5200,463690,390406,0
4,9,1,6,0,1,2,3,0,0,0,0,748,9723,56128,739388,752,9735,56492,740144,6400,5202,461523,390607,0
2,9,1,1,0,1,2,3,0,0,0,0,257875,160073,10997192478,10602067,6192,6876,466604,506162,155268,261642,10256336,10997512354,0
2,9,1,3,0,1,2,3,0,0,0,0,417996,162999,11002403004,10842704,735,9770,55246,743178,159907,256914,10583994,10997119862,0
2,9,1,2,0,1,2,3,0,0,0,0,256914,159907,10997119862,10583994,5181,6994,388655,499785,160073,257875,10602067,10997192478,0
2,9,1,5,0,1,2,3,0,0,0,0,5205,6403,390901,461817,5203,6428,390700,463984,6876,6192,506162,466604,0
2,9,1,4,0,1,2,3,0,0,0,0,738,10112,55204,760881,741,10123,55442,761447,6994,5181,499785,388655,0
2,9,1,7,0,1,2,3,0,0,0,0,744,9721,55792,740208,758,9748,56996,742510,6428,5203,463984,390700,0
2,9,1,6,0,1,2,3,0,0,0,0,750,9725,56324,739584,753,9736,56590,740242,6403,5205,461817,390901,0
1,9,1,1,0,1,2,3,0,0,0,0,257881,160079,10997193043,10602632,6199,6883,467211,506769,155279,261655,10257358,10997513534,0
